user_id,Gender,AGE,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Feature 12,Feature 13,Feature 14,Feature 15,Feature 16,Feature 17,Feature 18,Feature 19,Feature 20,Feature 21,Feature 22,Feature 23,Feature 24,Feature 25,Feature 26,Feature 27,Feature 28,Feature 29,Feature 30,Feature 31,Feature 32,Feature 33,Feature 34,Feature 35
1654,Nam,From 25 to 34 ,,,9,0,,,,,2,,1838837,,,,,,209800,,,,,185600,4,,,0,0,,1,0,NO,,2,,
1655,Female,From 25 to 34 ,,,3,0,,,,,,,813500,,,,,,,,,,,338700,8,,,0,0,,3,2,NO,300000,6,10,129970
1656,Nam,From 25 to 34 ,,,6,0,,,1,,1,,594444,,,,504100,,504100,,,,,105000,1,,22,0,0,,0,0,NO,,3,,
1657,Female,From 25 to 34 ,,,3,0,1,,1,,1,,1524709,,741709,,741709,,741709,,,,,321370,10,,19,0,0,,0,2,NO,303000,5,1,303000
1658,Female,From 25 to 34 ,,,1,0,,,,,,,1778500,,,,,,,,,,,369010,10,,,0,0,,0,0,NO,400000,3,1,400000
1659,Female,From 45 to 54 ,,,9,0,,,,,,,2996019,,,,,,,,,,,386200,7,,,0,0,,0,0,NO,,5,3,516309.6667
1660,Female,From 18 to 24 ,,,3,0,,,,,,,614287,,,,,,,,,,,108430,2,,,0,0,,0,0,YES,65000,5,20,193539.45
1661,Female,From 18 to 24 ,,,1,0,,,,,,,70397,,,,,,,,,,,105530,2,,,0,0,,1,0,NO,70277,4,2,65638.5
1662,Female,From 18 to 24 ,,,4,0,,,,,,,671576,,,,,,,,,,,136000,3,,,0,0,,0,0,NO,100000,4,4,83271
1663,Female,From 35 to 44 ,,,6,0,,,,,,,3062024,,,,,,,,,,,305000,10,,,0,0,,0,4,NO,600000,6,7,745889
1664,Female,From 18 to 24 ,,,8,0,,,4,,7,,1981706,,,,1475896,,1885366,,,,,238480,12,,15.66666667,0,0,,0,0,NO,,6,,
1665,Female,From 35 to 44 ,,,66,0,1,,4,,7,,19418110,,138044,,1175656,,2047920,,,,,802100,3,,12.6,7,0,,8,0,NO,,7,34,224246.1176
1666,No infor,From 25 to 34 ,,,3,0,,,,,,,453300,,,,,,,,,,,301500,5,,,1,0,,0,0,NO,153849.8,7,10,126899.8
1667,Female,From 35 to 44 ,,,1,0,,,,,,,314000,,,,,,,,,,,178480,5,,,0,0,,0,1,NO,680000,4,6,608994
1668,Female,Trên 55 ,,,3,0,,,,,,,908100,,,,,,,,,,,302100,11,,,2,0,,0,1,NO,,3,10,88605
1669,Nam,From 25 to 34 ,,,3,0,,,,,,,83601,,,,,,,,,,,101600,5,,,0,0,,0,0,NO,,3,,
1670,Female,From 18 to 24 ,,,258,0,29,,75,,116,,13829299,,2633470,,5051259,,8075404,,,,,318400,7,,3.802469136,1,0,,0,0,NO,106195.4667,6,97,85873.89691
1671,Nam,From 18 to 24 ,,,122,0,,,,,1,,13716079,,,,,,285456,,,,,101300,3,,,8,0,,4,0,NO,,3,,
1672,Female,From 45 to 54 ,,,2,0,1,,1,,1,,904798,,33800,,33800,,33800,,,,,145650,2,,2,0,0,,1,0,NO,,4,,
1673,Female,From 25 to 34 ,,,16,0,,,,,,,2953282,,,,,,,,,,,308900,12,,,0,0,,0,0,NO,,5,18,216280.7778
1674,Female,From 45 to 54 ,,,7,0,,,,,,,1595548,,,,,,,,,,,69500,2,,,2,0,,3,6,NO,,6,1,100000
1675,Nam,From 35 to 44 ,,,6,0,,,,,,,2125629,,,,,,,,,,,127600,2,,,0,0,,3,3,NO,,5,2,87500
1676,No infor,From 25 to 34 ,,,3,0,,,,,,,699900,,,,,,,,,,,103900,3,,,2,0,,0,0,NO,,2,,
1677,Female,From 45 to 54 ,,,57,0,,,2,,6,,25848567,,,,961542,,2353770,,,,,161400,6,,17.5,10,0,,4,4,NO,,6,5,380000
1678,Female,From 18 to 24 ,,,3,0,,,,,,,1258900,,,,,,,,,,,110060,2,,,0,0,,0,0,NO,,3,,
1679,Female,From 35 to 44 ,,,10,0,,,,,,,1837542,,,,,,,,,,,352800,24,,,1,0,,2,1,NO,755200.3333,4,5,474960.2
1680,Female,From 25 to 34 ,,,6,0,,,,,,,1280961,,,,,,,,,,,355500,8,4,4,1,0,,27,14,NO,200000,9,38,243776.7632
1681,Nam,From 25 to 34 ,,,2,0,,,,,,,986793,,,,,,,,,,,321840,2,,,0,0,,0,2,NO,,4,5,444200
1682,Nam,From 25 to 34 ,,,1,0,,,,,,,15500,,,,,,,,,,,222900,7,,,0,0,,0,0,NO,,2,,
1683,Female,From 25 to 34 ,,,8,0,,,,,1,,2943211,,,,,,283131,,,,,237250,7,,,2,0,,0,0,NO,1000000,8,43,240487.9767
1684,Nam,From 35 to 44 ,,,3,0,,,1,,1,,446711,,,,38000,,38000,,,,,322600,7,,2,0,0,,0,0,YES,5000000,7,21,681945.6667
1685,Female,From 35 to 44 ,,,1,0,,,,,,,448013,,,,,,,,,,,376100,9,,,0,0,,13,0,NO,425000,5,2,425000
1686,Nam,From 25 to 34 ,,,1,0,,,,,,,185000,,,,,,,,,,,114900,2,,,0,0,,0,0,NO,100000,6,4,100000
1687,Female,From 25 to 34 ,,,3,0,,,,,,,3070713,,,,,,,,,,,272200,14,10,10,2,0,,0,0,NO,,4,1,1000000
1688,Nam,From 25 to 34 ,,,7,0,2,,2,,2,,1767675,,784700,,784700,,784700,,,,,112800,3,,12,0,0,,0,2,NO,,12,41,342086.9756
1689,Female,From 25 to 34 ,,,1,0,,,,,,,56000,,,,,,,,,,,340500,10,3,3,0,0,,1,0,NO,,8,52,157506.4423
1690,Female,From 35 to 44 ,,,2,0,,,,,,,830287,,,,,,,,,,,308200,5,,,0,0,,0,0,NO,300000,3,1,300000
1691,Female,From 25 to 34 ,,,49,0,2,,4,,8,,6292833,,168083,,688054,,1496594,,,,,179400,6,16,6.8,1,0,,9,2,NO,,13,63,249161.7778
1692,Nam,From 25 to 34 ,,,18,0,1,,4,,9,,5230783,,677737,,1426372,,2691480,,,,,273800,6,5,13.2,2,0,,2,0,NO,2962316.667,5,4,2743475
1693,Nam,From 18 to 24 ,,,2,0,,,,,,,688900,,,,,,,,,,,303800,12,,,0,0,,4,0,NO,,3,6,529842.3333
1694,Nam,From 35 to 44 ,,,18,0,,,2,,5,,3119375,,,,121600,,627700,,,,,103100,11,,8.5,2,0,,19,0,NO,77100,5,1,77100
1695,Female,From 25 to 34 ,,,1,0,,,,,,,57800,,,,,,,,,,,118500,3,,,0,0,,2,9,NO,87500,3,1,87500
1696,Nam,From 35 to 44 ,,,4,0,,,,,,,888686,,,,,,,,,,,133600,2,,,0,0,,0,3,YES,,3,,
1697,Female,From 35 to 44 ,,,2,0,,,,,,,1379048,,,,,,,,,,,430800,18,,,0,0,,0,0,NO,,2,,
1698,Female,Trên 55 ,,,6,0,,,,,,,4723014,,,,,,,,,,,101200,11,,,1,0,,0,0,NO,,2,,
1699,No infor,Trên 55 ,,,1,0,,,,,,,226993,,,,,,,,,,,101700,3,,,1,0,,0,2,NO,65000,3,2,45000
1700,No infor,From 35 to 44 ,,,53,0,3,,6,,10,,10693262,,576704,,899004,,1591750,,,,,107000,4,,7,4,0,,2,0,NO,,5,2,220000
1701,No infor,From 35 to 44 ,,,1,0,,,,,,,389210,,,,,,,,,,,130880,4,,,0,0,,1,0,YES,750000,4,8,400482.125
1702,Nam,From 35 to 44 ,,,17,0,,,,,,,4984272,,,,,,,,,,,302100,11,,,7,0,,6,0,NO,,6,5,200005.6
1703,Female,From 35 to 44 ,,,3,0,,,,,,,961300,,,,,,,,,,,282600,8,,,2,0,,0,0,NO,,4,,
1704,Female,From 35 to 44 ,,,3,0,,,,,,,938780,,,,,,,,,,,264620,7,,,0,0,,0,0,NO,227850,5,1,227850
1705,Nam,From 18 to 24 ,,,2,0,,,,,,,677700,,,,,,,,,,,101900,10,,,0,0,,7,0,NO,79900,4,1,79900
1706,Female,From 35 to 44 ,,,111,0,1,,2,,4,,13374217,,77500,,192700,,368800,,,,,301800,7,,15,6,0,,3,0,NO,,4,2,150000
1707,Female,Trên 55 ,,,1,0,,,,,,,855926,,,,,,,,,,,105900,4,,,0,0,,0,0,NO,,2,1,10000
1708,Female,From 25 to 34 ,,,7,0,,,,,,,1193572,,,,,,,,,,,107900,3,,,2,0,,4,3,NO,300000,7,7,123256.5714
1709,Female,From 35 to 44 ,,,15,0,,,,,,,2236292,,,,,,,,,,,380000,10,,,0,0,,0,0,NO,,5,,
1710,Female,From 25 to 34 ,,,4,0,,,,,,,827025,,,,,,,,,,,278500,40,,,0,0,,3,3,NO,,3,1,255500
1711,Female,From 25 to 34 ,,,2,0,,,,,,,678324,,,,,,,,,,,129200,4,,,0,0,,0,0,NO,,5,33,106121.2121
1712,Nam,From 25 to 34 ,,,1,0,,,,,,,100900,,,,,,,,,,,100500,4,,,0,0,,1,0,NO,,5,2,94850
1713,Female,From 25 to 34 ,,,19,0,,,,,4,,4680964,,,,,,850364,,,,,101700,6,,13,0,0,,0,0,NO,70000,5,1,70000
1714,Nam,From 35 to 44 ,,,25,0,,,,,,,5509842,,,,,,,,,,,331100,5,,,6,0,,2,2,NO,,5,4,94250
1715,Female,From 45 to 54 ,,,1,0,,,,,,,455440,,,,,,,,,,,412300,10,,,0,0,,0,0,NO,,1,,
1716,Female,From 18 to 24 ,,,1,0,,,,,,,267350,,,,,,,,,,,316285,14,,,0,0,,1,0,NO,500000,5,10,189254.1
1717,Female,From 35 to 44 ,,,1,0,,,,,,,585503,,,,,,,,,,,218900,7,,,0,0,,2,0,NO,,1,,
1718,No infor,From 25 to 34 ,,,1,0,,,,,,,1206700,,,,,,,,,,,332200,7,,,0,0,,0,0,NO,,5,4,445000
1719,Female,From 25 to 34 ,,,3,0,1,,1,,1,,787401,,64000,,64000,,64000,,,,,302400,13,,2,1,0,,0,2,NO,252000,6,1,252000
1720,Female,From 18 to 24 ,,,4,0,,,,,,,524700,,,,,,,,,,,399920,14,,,0,0,,2,0,NO,,4,,
1721,Female,From 25 to 34 ,,,15,0,1,,4,,4,,1784584,,285944,,895107,,895107,,,,,104400,4,4,8,0,0,,0,1,NO,50000,5,3,216666.6667
1722,Female,From 18 to 24 ,,,3,0,,,,,,,397665,,,,,,,,,,,302950,11,,,0,0,,2,4,NO,250950,2,1,250950
1723,Nam,From 35 to 44 ,,,1,0,,,,,1,,153000,,,,,,153000,,,,,106500,7,,,1,0,,0,0,NO,200000,6,18,88459.77778
1724,Female,From 25 to 34 ,,,6,0,,,,,,,4496659,,,,,,,,,,,301400,27,,,0,0,,0,0,NO,251400,4,1,251400
1725,Female,From 25 to 34 ,,,1,0,,,,,,,915267,,,,,,,,,,,410400,31,,,0,0,,0,0,NO,300000,3,3,266666.6667
1726,No infor,From 35 to 44 ,,,6,0,,,,,,,2438400,,,,,,,,,,,343600,5,,,2,0,,0,0,NO,273000,2,2,273000
1727,Female,Trên 55 ,,,1,0,,,,,,,310975,,,,,,,,,,,310200,15,17,17,1,0,,9,0,NO,,5,18,769536.7222
1728,Nam,From 25 to 34 ,,,1,0,,,,,,,122094,,,,,,,,,,,104500,10,,,0,0,,0,0,NO,60000,3,1,60000
1729,Nam,From 25 to 34 ,,,1,0,,,,,,,34500,,,,,,,,,,,114250,5,,,0,0,,0,0,NO,225000,3,12,251333.3333
1730,Female,From 18 to 24 ,,,8,0,,,,,,,791245,,,,,,,,,,,111500,3,,,2,0,,2,2,NO,,5,5,68280
1731,No infor,Trên 55 ,,,6,0,,,1,,1,,1883356,,,,233368,,233368,,,,,273800,10,,26,1,0,,4,0,NO,251800,5,1,251800
1732,Female,From 35 to 44 ,,,284,0,28,,58,,90,,52553528,,4217116,,8866673,,20599815,,,,,132450,11,,5.196721311,7,0,,3,4,NO,1000000,8,12,454082.5833
1733,Female,From 25 to 34 ,,,1,0,,,,,,,14800,,,,,,,,,,,283300,10,,,0,0,,0,0,NO,,5,,
1734,Female,From 25 to 34 ,,,10,0,1,,2,,4,,982200,,34800,,265600,,381200,,,,,301000,10,,4,0,0,,2,0,NO,,4,,
1735,Nam,From 25 to 34 ,,,9,0,,,,,1,,3577594,,,,,,22230,,,,,127900,7,,,0,0,,1,2,YES,300000,7,4,213900
1736,Female,No infor,,,7,0,2,,4,,7,,2335663,,460052,,1330972,,2335663,,,,,351350,25,,16.5,0,0,,0,0,NO,,4,,
1737,Female,From 18 to 24 ,,,5,0,,,,,,,1581204,,,,,,,,,,,302500,8,,,3,0,,1,0,NO,,5,4,346781.25
1738,No infor,From 25 to 34 ,,,1,0,,,,,,,109900,,,,,,,,,,,101200,3,,,1,0,,0,0,NO,67200,4,1,67200
1739,Nam,From 25 to 34 ,,,1,0,,,,,1,,82700,,,,,,82700,,,,,253700,7,,,0,0,,0,0,NO,110000,5,1,110000
1740,Nam,From 25 to 34 ,,,1,0,,,,,,,237700,,,,,,,,,,,106500,3,,,0,0,,1,0,NO,,6,37,194477.0541
1741,No infor,From 25 to 34 ,,,1,0,,,,,,,122900,,,,,,,,,,,117200,2,,,0,0,,0,0,NO,12243,5,4,10271.5
1742,Female,From 18 to 24 ,,,7,0,2,,4,,5,,1786500,,588300,,781600,,1126300,,,,,106900,3,,5.25,0,0,,5,0,NO,,5,6,84500
1743,Female,From 25 to 34 ,,,2,0,,,,,,,450576,,,,,,,,,,,129565,3,,,0,0,,0,0,NO,300000,5,4,260003.75
1744,Nam,From 25 to 34 ,,,21,0,,,,,,,2042237,,,,,,,,,,,111350,3,,,2,0,,0,0,NO,10000,4,1,10000
1745,No infor,From 18 to 24 ,,,6,0,2,,6,,6,,707200,,100900,,707200,,707200,,,,,315000,2,,3.666666667,0,0,,0,0,NO,200000,5,7,227142.8571
1746,No infor,From 18 to 24 ,,,9,0,1,,4,,9,,1459555,,139300,,673585,,1459555,,,,,100200,3,,5.25,0,0,,0,0,NO,73000,5,6,108000
1747,No infor,From 35 to 44 ,,,2,0,2,,2,,2,,103295,,103295,,103295,,103295,,,,,108000,4,,3.5,0,0,,0,1,NO,,3,2,38950
1748,Female,From 45 to 54 ,,,7,0,,,1,,3,,2945686,,,,420950,,1004669,,,,,490800,10,,6,3,0,,0,0,NO,457142.8571,10,20,514764.3
1749,Nam,From 25 to 34 ,,,8,0,,,,,1,,1888398,,,,,,720598,,,,,108500,3,,4.5,2,0,,0,0,NO,126839.2,7,8,171984.25
1750,No infor,No infor,,,1,0,1,,1,,1,,483500,,483500,,483500,,483500,,,,,443480,23,,38,0,0,,0,0,NO,,4,,
1751,Female,From 25 to 34 ,,,1,0,,,,,,,77701,,,,,,,,,,,101200,16,,,0,0,,9,3,NO,,3,,
1752,Female,From 25 to 34 ,,,2,0,,,,,,,392885,,,,,,,,,,,360000,21,,,0,0,,0,0,NO,300000,6,1,300000
1753,Female,From 25 to 34 ,,,7,0,,,,,4,,2744056,,,,,,1970391,,,,,299500,33,,1,1,0,,0,0,NO,500000,5,1,500000
1754,Nam,From 25 to 34 ,,,8,0,,,,,,,817302,,,,,,,,,,,102000,5,,,0,0,,0,2,NO,,3,,
1755,Female,From 18 to 24 ,,,18,0,,,,,,,2775669,,,,,,,,,,,105000,3,,,2,0,,17,1,NO,73000,3,2,41500
1756,Female,From 25 to 34 ,,,2,0,,,,,1,,569400,,,,,,324100,,,,,309700,5,,,0,0,,4,0,NO,,2,,
1757,Female,From 35 to 44 ,,,43,0,5,,9,,13,,36656276,,4809382,,10304633,,16632600,,,,,320599,3,,22.33333333,3,0,,1,0,NO,,8,1,270599
1758,No infor,From 35 to 44 ,,,2,0,,,,,,,152158,,,,,,,,,,,358300,26,,,0,0,,0,0,NO,1000000,5,7,501457.1429
1759,Female,From 25 to 34 ,,,2,0,,,,,,,514100,,,,,,,,,,,323400,19,,,0,0,,0,0,YES,1033333.333,4,7,2400000
1760,Female,From 35 to 44 ,,,1,0,,,,,,,74000,,,,,,,,,,,347400,1,,,0,0,,0,1,NO,,1,,
1761,Nam,From 25 to 34 ,,,1,0,,,,,,,101000,,,,,,,,,,,108700,10,,,1,0,,0,1,NO,50000,3,1,50000
1762,Nam,From 25 to 34 ,,,3,0,,,,,,,454277,,,,,,,,,,,105800,6,,,0,0,,2,5,NO,100000,4,3,100000
1763,Female,From 35 to 44 ,,,1,0,,,,,,,432082,,,,,,,,,,,425850,16,,,0,0,,0,0,NO,,2,,
1764,Nam,From 25 to 34 ,,,6,0,,,,,,,2209818,,,,,,,,,,,350800,11,,,0,0,,0,0,NO,,2,,
1765,Female,From 45 to 54 ,,,20,0,1,,1,,1,,4703874,,767500,,767500,,767500,,,,,129000,1,,47,6,0,,2,0,NO,,6,3,72000
1766,Nam,From 45 to 54 ,,,1,0,,,,,,,343000,,,,,,,,,,,102900,7,,,0,0,,0,2,NO,55000,2,1,55000
1767,Female,From 18 to 24 ,,,11,0,,,,,,,912891,,,,,,,,,,,119900,1,,,2,0,,0,0,NO,,2,,
1768,Female,From 18 to 24 ,,,7,0,,,,,,,1581207,,,,,,,,,,,109000,1,,,0,0,,0,0,NO,86000,5,1,86000
1769,No infor,No infor,,,7,0,,,,,,,1546771,,,,,,,,,,,305900,3,,,0,0,,0,0,NO,,2,,
1770,Nam,From 25 to 34 ,,,2,0,,,,,,,1206088,,,,,,,,,,,314970,34,,,0,0,,0,0,YES,,5,1,83294
1771,Female,From 35 to 44 ,,,4,0,,,1,,1,,1919927,,,,744610,,744610,,,,,375100,28,,15,0,0,,0,0,NO,325600,5,1,325600
1772,Nam,From 25 to 34 ,,,7,0,,,,,,,2800963,,,,,,,,,,,282200,14,,,4,0,,0,1,NO,200000,4,2,200000
1773,Female,No infor,,,7,0,,,1,,2,,2150500,,,,428900,,558600,,,,,104200,15,,8,2,0,,0,0,NO,,5,3,54133.33333
1774,Female,From 35 to 44 ,,,1,0,,,,,,,385108,,,,,,,,,,,345400,5,,,0,0,,0,6,NO,300000,4,1,300000
1775,Female,From 35 to 44 ,,,33,0,,,,,1,,15585992,,,,,,2367480,,,,,300100,29,,,0,0,,0,0,NO,300000,7,3,206247.3333
1776,Female,From 18 to 24 ,,,1,0,,,,,,,478643,,,,,,,,,,,110500,4,,,0,0,,0,0,NO,,3,,
1777,Female,Trên 55 ,,,1,0,,,,,,,369147,,,,,,,,,,,351500,14,,,0,0,,0,0,NO,,4,,
1778,Female,From 35 to 44 ,,,7,0,,,,,,,941791,,,,,,,,,,,103000,3,,,0,0,,2,0,NO,,3,6,19000
1779,Nam,From 35 to 44 ,,,2,0,,,,,,,267300,,,,,,,,,,,278000,4,,,0,0,,0,0,NO,,2,,
1780,Female,From 18 to 24 ,,,16,0,,,,,,,1405486,,,,,,,,,,,100900,6,,,2,0,,1,2,NO,100000,6,12,52401.16667
1781,Female,From 25 to 34 ,,,1,0,,,,,,,100900,,,,,,,,,,,109800,4,,,0,0,,0,0,NO,80800,3,1,80800
1782,Female,From 35 to 44 ,,,29,0,4,,5,,12,,9331333,,706398,,1147955,,2291507,,,,,303800,20,,10.6,0,0,,20,0,YES,1660000,9,13,1477105.154
1783,Female,From 35 to 44 ,,,6,0,4,,4,,4,,242822,,175400,,175400,,175400,,,,,108000,8,,2,0,0,,0,0,NO,100000,6,20,209806.05
1784,Nam,From 35 to 44 ,,,20,0,,,,,,,4293891,,,,,,,,,,,305500,65,,,3,0,,9,2,NO,500000,5,4,334133.5
1785,Female,From 35 to 44 ,,,1,0,,,,,,,309900,,,,,,,,,,,275500,24,25,25,1,0,,0,1,NO,200000,2,1,200000
1786,Female,From 25 to 34 ,,,2,0,,,,,,,714600,,,,,,,,,,,119300,6,,,1,0,,2,2,NO,425000,4,30,275903.8667
1787,Female,From 35 to 44 ,,,1,0,,,,,,,138200,,,,,,,,,,,550200,6,,,0,0,,0,0,NO,,4,,
1788,Nam,From 35 to 44 ,,,6,0,,,1,,1,,1604011,,,,520400,,520400,,,,,326300,4,,25,0,0,,1,0,YES,642857.1429,7,46,215002.8478
1789,Female,From 25 to 34 ,,,1,0,,,,,,,368580,,,,,,,,,,,302150,14,,,0,0,,1,0,NO,244000,3,1,244000
1790,Female,From 25 to 34 ,,,2,0,,,,,,,348730,,,,,,,,,,,130415,3,,,0,0,,0,0,NO,,7,11,337324.0909
1791,Female,From 25 to 34 ,,,3,0,,,,,,,1653001,,,,,,,,,,,186000,7,6,6,0,0,,0,0,NO,,2,,
1792,Female,From 35 to 44 ,,,4,0,,,,,,,1737282,,,,,,,,,,,189100,7,,,2,0,,0,0,NO,,3,,
1793,Female,From 25 to 34 ,,,8,0,,,,,2,,1411168,,,,,,205640,,,,,376610,7,6,6,2,0,,0,0,NO,310000,6,14,123094.8571
1794,Female,Trên 55 ,,,52,0,1,,1,,4,,10141348,,370406,,370406,,1334825,,,,,183615,12,,14,8,0,,6,2,NO,,4,2,200000
1795,Female,From 25 to 34 ,,,8,0,,,,,1,,8544089,,,,,,1966000,,,,,719300,21,,,0,0,,0,0,NO,,6,5,549540
1796,Nam,From 35 to 44 ,,,1,0,,,,,,,311968,,,,,,,,,,,70250,3,52,52,0,0,,2,0,NO,,4,,
1797,Female,From 25 to 34 ,,,10,0,,,,,,,4508113,,,,,,,,,,,373400,8,,,3,0,,0,0,NO,,7,7,472557.1429
1798,No infor,From 18 to 24 ,,,1,0,,,,,,,540492,,,,,,,,,,,136400,2,,,1,0,,0,2,NO,30000,5,2,47000
1799,Nam,From 25 to 34 ,,,1,0,,,,,,,561979,,,,,,,,,,,109500,5,,,0,0,,0,0,NO,,4,,
1800,Female,From 25 to 34 ,,,286,0,35,,63,,89,,28452688,,4400823,,7966190,,11982378,,,,,305500,47,,4.861538462,2,0,,2,2,NO,333333.3333,7,20,226824.5
1801,Nam,From 35 to 44 ,,,11,0,,,4,,9,,2188125,,,,329600,,1649035,,,,,117700,3,,3,3,0,,0,0,NO,,8,3,1857533.333
1802,Female,From 18 to 24 ,,,3,0,,,,,,,405800,,,,,,,,,,,103000,9,,,0,0,,2,0,NO,,1,,
1803,Female,From 25 to 34 ,,,2,0,,,,,,,304978,,,,,,,,,,,131000,4,,,0,0,,0,0,NO,,4,5,208609.8
1804,Nam,From 18 to 24 ,,,1,0,,,,,,,425200,,,,,,,,,,,108400,2,,,1,0,,0,2,NO,78000,3,1,78000
1805,Female,From 25 to 34 ,,,1,0,,,,,,,312300,,,,,,,,,,,302300,11,,,0,0,,6,1,NO,180000,3,2,190000
1806,Female,From 25 to 34 ,,,10,0,,,,,,,1490134,,,,,,,,,,,129900,1,,,0,0,,0,0,NO,,3,,
1807,Female,No infor,,,4,0,,,,,,,612788,,,,,,,,,,,184030,2,,,2,0,,0,0,NO,,3,,
1808,Female,From 25 to 34 ,,,6,0,,,,,,,2203113,,,,,,,,,,,352200,27,,,0,0,,6,0,NO,155000,3,2,155000
1809,Nam,No infor,,,1,0,,,,,,,418000,,,,,,,,,,,304400,11,,,1,0,,0,2,NO,300000,5,2,199500
1810,Female,From 25 to 34 ,,,1,0,,,,,,,376800,,,,,,,,,,,100400,9,,,0,0,,4,0,NO,500000,5,8,141237.5
1811,Female,From 18 to 24 ,,,1,0,,,,,,,118000,,,,,,,,,,,110200,6,,,1,0,,0,0,NO,17500,5,4,17500
1812,Female,From 25 to 34 ,,,4,0,,,,,,,1378696,,,,,,,,,,,371950,19,,,1,0,,1,0,NO,300000,8,3,121166.6667
1813,Nam,From 25 to 34 ,,,1,0,,,,,,,342900,,,,,,,,,,,344500,4,,,0,0,,0,2,NO,300000,6,12,176529.25
1814,Female,From 25 to 34 ,,,1,0,,,,,,,908200,,,,,,,,,,,166500,7,,,0,0,,0,0,NO,500000,4,10,184784.3
1815,Female,From 25 to 34 ,,,6,0,,,,,1,,2547578,,,,,,495578,,,,,330000,10,,,1,0,,0,2,NO,,5,,
1816,Female,From 45 to 54 ,,,35,0,,,,,,,9098967,,,,,,,,,,,284180,11,,,4,0,,4,0,NO,,6,5,174972.4
1817,No infor,From 18 to 24 ,,,1,0,1,,1,,1,,118446,,118446,,118446,,118446,,,,,338000,20,,4,0,0,,0,0,NO,127000,6,5,103600
1818,Nam,From 25 to 34 ,,,4,0,,,,,,,1090987,,,,,,,,,,,278500,12,,,1,0,,2,0,NO,,9,12,26074.5
1819,Female,From 25 to 34 ,,,1,0,,,,,1,,168775,,,,,,168775,,,,,300835,6,,,0,0,,0,2,NO,1000000,7,2,542600
1820,Female,From 25 to 34 ,,,10,0,,,1,,1,,1413306,,,,124000,,124000,,,,,302400,6,,1,5,0,,1,0,NO,,5,1,200000
1821,Female,From 25 to 34 ,,,25,0,,,,,,,4699835,,,,,,,,,,,306600,5,,,5,0,,4,1,NO,200000,4,7,133021.7143
1822,Female,From 25 to 34 ,,,2,0,,,,,,,695936,,,,,,,,,,,272900,5,,,0,0,,0,0,NO,,2,,
1823,Nam,From 25 to 34 ,,,19,0,,,,,,,3409129,,,,,,,,,,,103580,7,,,5,0,,8,0,NO,,3,,
1824,Nam,From 45 to 54 ,,,1,0,,,,,,,360000,,,,,,,,,,,139000,1,,,0,0,,0,0,YES,3166666.667,5,10,1966429.4
1825,Nam,From 25 to 34 ,,,2,0,,,,,,,751300,,,,,,,,,,,346520,18,,,0,0,,0,0,NO,300000,2,1,300000
1826,Female,From 25 to 34 ,,,2,0,1,,1,,1,,515281,,87500,,87500,,87500,,,,,331700,32,,3,0,0,,5,2,NO,,4,,
1827,Female,From 25 to 34 ,,,1,0,,,,,,,178899,,,,,,,,,,,100000,11,,,0,0,,0,0,NO,,4,1,50000
1828,No infor,From 18 to 24 ,,,6,0,,,,,,,1607210,,,,,,,,,,,301800,2,,,2,0,,2,2,NO,,5,8,159712.5
1829,Nam,From 18 to 24 ,,,1,0,,,,,,,362300,,,,,,,,,,,274900,9,,,1,0,,0,1,NO,,3,,
1830,Female,From 25 to 34 ,,,4,0,,,,,,,1795080,,,,,,,,,,,357000,8,,,1,0,,0,2,NO,,4,1,20000
1831,Nam,From 25 to 34 ,,,8,0,,,2,,4,,1633544,,,,417326,,656881,,,,,303500,21,,9,0,0,,1,0,NO,600000,5,17,433964.5882
1832,Female,From 18 to 24 ,,,5,0,,,,,,,823996,,,,,,,,,,,306700,7,,,0,0,,0,0,NO,300000,3,1,300000
1833,Female,From 45 to 54 ,,,3,0,,,,,1,,1016800,,,,,,224000,,,,,132500,3,,,2,0,,0,0,NO,101500,4,9,96311.11111
1834,Nam,From 35 to 44 ,,,3,0,,,,,,,306466,,,,,,,,,,,301200,9,,,0,0,,8,0,YES,325000,7,14,430761.4286
1835,Female,From 35 to 44 ,,,2,0,,,,,,,1165533,,,,,,,,,,,598100,24,,,0,0,,0,0,YES,,3,,
1836,Female,From 25 to 34 ,,,1,0,,,,,,,594000,,,,,,,,,,,118200,8,,,0,0,,6,0,NO,58000,3,1,58000
1837,Nam,From 25 to 34 ,,,2,0,,,,,,,492293,,,,,,,,,,,113900,1,1,1,0,0,,3,1,NO,250000,9,58,187207.8103
1838,Female,From 25 to 34 ,,,9,0,,,,,,,2161915,,,,,,,,,,,359300,14,,,3,0,,2,0,NO,,5,,
1839,Female,From 25 to 34 ,,,1,0,,,,,,,414700,,,,,,,,,,,354700,15,,,0,0,,3,6,YES,216666.6667,7,10,158350
1840,Female,From 25 to 34 ,,,28,0,,,,,,,7381737,,,,,,,,,,,326300,4,,,9,0,,2,0,NO,358333.3333,5,13,442943.7692
1841,Nam,From 25 to 34 ,,,21,0,2,,3,,3,,4008700,,634000,,714900,,714900,,,,,360000,18,,3.333333333,4,0,,2,0,NO,475694.75,5,4,475694.75
1842,No infor,From 25 to 34 ,,,2,0,,,,,,,1129074,,,,,,,,,,,105000,3,,,0,0,,0,0,NO,100000,4,1,100000
